STRUCTURE,STRUCTURE_ID,ACTION,FREQ,CLIMATE_CHANGE_INDICATORS,GEO_PICT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,ERROR_TYPE,ERROR_VAL,REPORTING_TYPE,OBS_COMMENT
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2002,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2005,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2007,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2008,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2009,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2010,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2014,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2015,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2016,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2018,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2019,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2021,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2022,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,MH,2023,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1993,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1994,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1995,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1997,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1998,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,1999,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2000,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2001,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2002,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2007,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2008,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2010,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2013,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2014,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2015,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2016,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2018,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2019,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2021,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2022,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,VU,2023,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1993,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1994,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1995,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1997,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1998,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,1999,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2000,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2001,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2002,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2007,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2008,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2010,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2014,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2015,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2016,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2018,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2019,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2021,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2022,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,FM,2023,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1993,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1994,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1995,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1997,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1998,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,1999,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2000,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2001,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2002,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2007,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2008,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2010,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2014,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2015,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2016,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2018,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2019,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2021,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2022,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,TO,2023,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1993,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1994,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1995,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1997,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1998,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,1999,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2000,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2001,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2002,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2007,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2008,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2010,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2011,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2014,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2015,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2016,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2018,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2019,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2021,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2022,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,NC,2023,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1993,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1994,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1995,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1997,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1998,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,1999,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2000,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2001,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2002,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2006,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2007,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2008,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2010,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2014,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2015,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2016,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2018,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2019,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2021,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2022,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,GU,2023,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1993,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1994,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1995,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1996,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1997,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1998,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,1999,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2000,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2001,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2002,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2003,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2004,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2005,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2006,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2007,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2008,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2009,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2010,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2011,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2012,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2013,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2014,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2015,-0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2016,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2017,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2018,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2019,0,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2020,0.1,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2021,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2022,0.2,,METER,,,N,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),I,A,SEA_LVL,PW,2023,0.1,,METER,,,N,
